L;N;K;QBER;REPETITIONS
2,6,136,3,27
2,6,136,4,27
2,6,136,4,25
2,6,136,4,39
2,6,136,4,45
2,6,136,4,38
2,6,136,4,34
2,6,136,5,48
2,6,136,5,54
2,6,136,5,30
2,6,136,5,40
2,6,136,5,50
2,6,136,5,23
2,6,136,6,41
2,6,136,6,32
2,6,136,6,55
2,6,136,6,37
2,6,136,6,31
2,6,136,6,56
2,6,136,7,46
2,6,136,7,35
2,6,136,7,50
2,6,136,7,45
2,6,136,7,37
2,6,136,7,48
2,6,136,8,55
2,6,136,8,41
2,6,136,8,40
2,6,136,8,43
2,6,136,8,37
2,6,136,8,30
2,6,146,1,18
2,6,146,1,28
2,6,146,1,16
2,6,146,1,19
2,6,146,1,24
2,6,146,1,30
2,6,146,2,38
2,6,146,2,38
2,6,146,2,29
2,6,146,2,27
2,6,146,2,23
2,6,146,2,49
2,6,146,3,24
2,6,146,3,26
2,6,146,3,40
2,6,146,3,31
2,6,146,3,23
2,6,146,3,24
2,6,146,4,26
2,6,146,4,46
2,6,146,4,32
2,6,146,4,62
2,6,146,4,33
2,6,146,4,36
2,6,146,5,40
2,6,146,5,42
2,6,146,5,51
2,6,146,5,36
2,6,146,5,43
2,6,146,5,27
2,6,146,6,28
2,6,146,6,33
2,6,146,6,27
2,6,146,6,31
2,6,146,6,40
2,6,146,6,32
2,6,146,7,46
2,6,146,7,33
2,6,146,7,26
2,6,146,7,43
2,6,146,7,31
2,6,146,7,39
2,6,146,8,37
2,6,146,8,33
2,6,146,8,39
2,6,146,8,34
2,6,146,8,32
2,6,146,8,43
2,16,6,1,12
2,16,6,1,4
2,16,6,1,6
2,16,6,1,2
2,16,6,1,5
2,16,6,1,9
2,16,6,2,13
2,16,6,2,27
2,16,6,2,21
2,16,6,2,41
2,16,6,2,17
2,16,6,2,11
2,16,6,3,18
2,16,6,3,8
2,16,6,3,20
2,16,6,3,27
2,16,6,3,27
2,16,6,3,22
2,16,6,4,22
2,16,6,4,24
2,16,6,4,24
2,16,6,4,23
2,16,6,4,28
2,16,6,4,10
2,16,6,5,16
2,16,6,5,40
2,16,6,5,25
2,16,6,5,25
2,16,6,5,32
2,16,6,5,14
2,16,6,6,24
2,16,6,6,39
2,16,6,6,56
2,16,6,6,30
2,16,6,6,20
2,16,6,6,10
2,16,6,7,36
2,16,6,7,23
2,16,6,7,25
2,16,6,7,25
2,16,6,7,14
2,16,6,7,36
2,16,6,8,18
2,16,6,8,15
2,16,6,8,15
2,16,6,8,36
2,16,6,8,18
2,16,6,8,22
2,16,16,1,6
2,16,16,1,18
2,16,16,1,31
2,16,16,1,14
2,16,16,1,9
2,16,16,1,8
2,16,16,2,18
2,16,16,2,24
2,16,16,2,36
2,16,16,2,34
2,16,16,2,20
2,16,16,2,43
2,16,16,3,32
2,16,16,3,28
2,16,16,3,38
2,16,16,3,39
2,16,16,3,24
2,16,16,3,29
2,16,16,4,29
2,16,16,4,22
2,16,16,4,32
2,16,16,4,40
2,16,16,4,27
2,16,16,4,20
2,16,16,5,32
2,16,16,5,27
2,16,16,5,24
2,16,16,5,44
2,16,16,5,36
2,16,16,5,28
2,16,16,6,32
2,16,16,6,42
2,16,16,6,34
2,16,16,6,49
2,16,16,6,37
2,16,16,6,34
2,16,16,7,39
2,16,16,7,39
2,16,16,7,43
2,16,16,7,30
2,16,16,7,33
2,16,16,7,44
2,16,16,8,32
2,16,16,8,35
2,16,16,8,46
2,16,16,8,29
2,16,16,8,31
2,16,16,8,50
2,16,26,1,21
2,16,26,1,25
2,16,26,1,36
2,16,26,1,16
2,16,26,1,25
2,16,26,1,23
2,16,26,2,30
2,16,26,2,39
2,16,26,2,28
2,16,26,2,18
2,16,26,2,23
2,16,26,2,28
2,16,26,3,20
2,16,26,3,31
2,16,26,3,21
2,16,26,3,36
2,16,26,3,20
2,16,26,3,27
2,16,26,4,38
2,16,26,4,34
2,16,26,4,22
2,16,26,4,48
2,16,26,4,30
2,16,26,4,40
2,16,26,5,38
2,16,26,5,47
2,16,26,5,55
2,16,26,5,43
2,16,26,5,34
2,16,26,5,34
2,16,26,6,33
2,16,26,6,50
2,16,26,6,38
